UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,Temperature Difference,Mechanical Load Proxy,Torque Speed Ratio
250,L47429,L,298.0,308.3,1405.0,56.2,218.0,1,0,10.300000000000011,78961.0,0.03997155049786629
251,L47430,L,298.0,308.3,1662.0,32.7,0.0,0,0,10.300000000000011,54347.4,0.019663259170174384
252,M15111,M,298.0,308.2,1466.0,42.6,2.0,0,0,10.199999999999989,62451.6,0.02903885480572597
253,L47432,L,298.0,308.2,1620.0,35.8,5.0,0,0,10.199999999999989,57995.99999999999,0.022085132634176434
254,L47433,L,298.0,308.2,1357.0,48.2,7.0,0,0,10.199999999999989,65407.4,0.03549337260677467
255,L47434,L,298.0,308.2,1514.0,37.9,9.0,0,0,10.199999999999989,57380.6,0.025016501650165016
256,L47435,L,298.0,308.2,1489.0,40.4,11.0,0,0,10.199999999999989,60155.6,0.027114093959731543
257,L47436,L,298.1,308.3,1331.0,63.0,13.0,0,0,10.199999999999989,83853.0,0.0472972972972973
258,L47437,L,298.0,308.0,1615.0,29.5,15.0,0,0,10.0,47642.5,0.018254950495049504
259,L47438,L,298.1,308.2,1482.0,37.9,17.0,0,0,10.099999999999966,56167.799999999996,0.025556304787592715
260,M15119,M,298.1,308.2,1420.0,63.9,19.0,1,0,10.099999999999966,90738.0,0.04496833216045039
261,M15120,M,298.2,308.3,1522.0,49.1,22.0,0,0,10.100000000000023,74730.2,0.032239001969796455
262,L47441,L,298.1,308.2,1654.0,32.1,25.0,0,0,10.099999999999966,53093.4,0.019395770392749246
263,M15122,M,298.1,308.2,1736.0,26.8,27.0,0,0,10.099999999999966,46524.8,0.015428900402993667
264,M15123,L,298.0,308.1,1587.0,32.3,30.0,0,0,10.100000000000023,51260.1,0.020340050377833752
265,L47444,L,298.1,308.2,1390.0,47.5,33.0,0,0,10.099999999999966,66025.0,0.03414809489575845
266,L47445,L,298.0,308.1,1454.0,37.1,35.0,0,0,10.100000000000023,53943.4,0.025498281786941582
267,H29680,H,298.0,308.1,1440.0,43.7,37.0,0,0,10.100000000000023,62928.00000000001,0.03032616238723109
268,L47447,L,297.9,308.0,1954.0,21.1,42.0,0,0,10.100000000000023,41229.4,0.010792838874680308
269,H29682,H,297.9,308.0,1800.0,24.8,44.0,0,0,10.100000000000023,44640.0,0.01377012770682954
270,L47449,L,298.0,308.0,1524.0,37.0,49.0,0,0,10.0,56388.0,0.024262295081967214
271,H29684,H,298.0,308.0,1520.0,39.6,51.0,0,0,10.0,60192.0,0.026035502958579884
272,M15131,M,298.1,308.1,1452.0,40.8,56.0,0,0,10.0,59241.6,0.02807983482450103
273,L47452,L,298.1,308.1,1484.0,40.4,59.0,0,0,10.0,59953.6,0.027205387205387205
274,L47453,L,298.1,308.0,1426.0,46.0,61.0,0,0,9.899999999999977,65596.0,0.0322354590049054
275,L47454,L,298.1,308.0,1652.0,28.5,63.0,0,0,9.899999999999977,47082.0,0.017241379310344827
276,L47455,L,298.0,308.0,1401.0,54.7,65.0,0,0,10.0,76634.7,0.03901569186875892
277,M15136,M,298.0,307.9,1750.0,26.6,67.0,0,0,9.899999999999977,46550.0,0.015191319246145061
278,H29691,H,298.0,308.0,1479.0,50.7,70.0,0,0,10.0,74985.3,0.03425675675675676
279,M15138,H,298.0,308.0,1620.0,29.4,75.0,0,0,10.0,47628.0,0.01813695249845774
280,L47459,L,298.0,308.1,1819.0,23.4,78.0,0,0,10.100000000000023,42564.6,0.012857142857142857
281,M15140,M,298.1,308.1,1456.0,43.7,80.0,0,0,10.0,63627.200000000004,0.029993136582017847
282,L47461,L,298.1,308.0,1626.0,36.5,83.0,0,0,9.899999999999977,59349.0,0.022433927473878304
283,M15142,M,298.1,308.1,1390.0,49.8,85.0,0,0,10.0,69222.0,0.035801581595974116
284,L47463,L,298.2,308.2,1469.0,43.0,88.0,0,0,10.0,63167.0,0.029251700680272108
285,L47464,L,298.2,308.3,2051.0,19.2,90.0,0,0,10.100000000000023,39379.2,0.00935672514619883
286,L47465,L,298.2,308.3,1568.0,36.0,92.0,0,0,10.100000000000023,56448.0,0.022944550669216062
287,L47466,L,298.2,308.3,1589.0,33.2,94.0,0,0,10.100000000000023,52754.8,0.02088050314465409
288,L47467,L,298.2,308.3,1805.0,31.6,96.0,0,0,10.100000000000023,57038.0,0.017497231450719825
289,H29702,H,298.2,308.4,1385.0,42.2,98.0,0,0,10.199999999999989,58447.00000000001,0.03044733044733045
290,L47469,L,298.1,308.4,1436.0,46.7,103.0,0,0,10.299999999999955,67061.2,0.032498260264439804
291,L47470,L,298.1,308.4,1438.0,45.6,105.0,0,0,10.299999999999955,65572.8,0.03168867268936762
292,L47471,L,298.0,308.3,1473.0,42.6,107.0,0,0,10.300000000000011,62749.8,0.028900949796472186
293,L47472,L,298.1,308.4,1335.0,40.2,109.0,0,0,10.299999999999955,53667.00000000001,0.030089820359281438
294,H29707,H,298.1,308.5,1392.0,44.8,111.0,0,0,10.399999999999977,62361.6,0.0321608040201005
295,M15154,M,298.1,308.5,1372.0,51.1,116.0,0,0,10.399999999999977,70109.2,0.037217771303714495
296,M15155,M,298.1,308.6,1716.0,30.7,119.0,0,0,10.5,52681.2,0.017880023296447292
297,L47476,L,298.0,308.5,1395.0,46.2,122.0,0,0,10.5,64449.00000000001,0.033094555873925506
298,L47477,L,298.0,308.5,1713.0,25.3,124.0,0,0,10.5,43338.9,0.014760793465577597
299,H29712,H,297.9,308.5,2129.0,18.7,126.0,0,0,10.600000000000023,39812.299999999996,0.008779342723004695
300,M15159,M,297.8,308.3,1567.0,35.6,131.0,0,0,10.5,55785.200000000004,0.022704081632653063
301,L47480,L,297.8,308.4,1622.0,38.3,134.0,0,0,10.599999999999966,62122.6,0.02359827479975354
302,L47481,L,297.7,308.4,1740.0,27.1,136.0,0,0,10.699999999999989,47154.0,0.01556576680068926
303,H29716,H,297.8,308.4,1512.0,35.1,138.0,0,0,10.599999999999966,53071.200000000004,0.023198942498347655
304,M15163,M,297.8,308.4,1479.0,40.1,143.0,0,0,10.599999999999966,59307.9,0.027094594594594595
305,L47484,L,297.8,308.4,1737.0,27.5,146.0,0,0,10.599999999999966,47767.5,0.015822784810126583
306,L47485,L,297.8,308.4,2129.0,19.2,148.0,0,0,10.599999999999966,40876.799999999996,0.009014084507042254
307,L47486,L,297.8,308.4,1374.0,47.1,150.0,0,0,10.599999999999966,64715.4,0.034254545454545454
308,M15167,M,297.8,308.4,1579.0,36.6,152.0,0,0,10.599999999999966,57791.4,0.023164556962025316
309,L47488,L,297.9,308.5,1305.0,47.2,155.0,0,0,10.600000000000023,61596.00000000001,0.03614088820826953
310,M15169,M,297.9,308.5,1449.0,40.8,157.0,0,0,10.600000000000023,59119.2,0.02813793103448276
311,H29724,H,298.0,308.6,1526.0,41.8,160.0,0,0,10.600000000000023,63786.799999999996,0.02737393582187295
312,M15171,M,298.0,308.6,1453.0,44.1,165.0,0,0,10.600000000000023,64077.3,0.03033012379642366
313,L47492,L,297.9,308.6,1468.0,36.0,168.0,0,0,10.700000000000045,52848.0,0.02450646698434309
314,L47493,L,298.0,308.6,1313.0,50.8,170.0,0,0,10.600000000000023,66700.4,0.03866057838660578
315,M15174,M,297.9,308.5,1300.0,53.0,172.0,0,0,10.600000000000023,68900.0,0.04073789392774789
316,L47495,L,297.9,308.4,1646.0,40.6,175.0,0,0,10.5,66827.6,0.024650880388585306
317,L47496,L,297.8,308.4,1714.0,33.2,177.0,0,0,10.599999999999966,56904.8,0.01935860058309038
318,L47497,L,297.8,308.4,1685.0,28.4,179.0,0,0,10.599999999999966,47854.0,0.016844602609727165
319,L47498,L,297.8,308.4,1512.0,39.9,181.0,0,0,10.599999999999966,60328.799999999996,0.026371447455386648
320,L47499,L,297.8,308.4,1612.0,32.1,183.0,0,0,10.599999999999966,51745.200000000004,0.019900805951642904
321,H29734,H,297.8,308.4,1550.0,38.2,185.0,0,0,10.599999999999966,59210.00000000001,0.02462927143778208
322,L47501,L,297.8,308.4,1518.0,32.5,190.0,0,0,10.599999999999966,49335.0,0.021395655036208033
323,L47502,L,297.8,308.5,1448.0,40.0,192.0,0,0,10.699999999999989,57920.0,0.027605244996549344
324,L47503,L,297.8,308.5,1561.0,46.3,194.0,0,0,10.699999999999989,72274.29999999999,0.02964148527528809
325,M15184,M,297.8,308.5,1488.0,40.1,196.0,0,0,10.699999999999989,59668.8,0.026930826057756884
326,L47505,L,297.8,308.5,1699.0,27.8,199.0,0,0,10.699999999999989,47232.200000000004,0.016352941176470587
327,L47506,L,297.7,308.5,1501.0,41.4,201.0,0,0,10.800000000000011,62141.4,0.027563249001331558
328,L47507,L,297.7,308.5,1373.0,56.7,203.0,1,0,10.800000000000011,77849.1,0.04126637554585153
329,H29742,H,297.6,308.4,1703.0,31.4,205.0,0,0,10.799999999999955,53474.2,0.018427230046948358
330,H29743,H,297.7,308.5,1720.0,29.9,210.0,0,0,10.800000000000011,51428.0,0.017373619988378847
331,M15190,M,297.6,308.4,1398.0,41.9,215.0,0,0,10.799999999999955,58576.2,0.029949964260185848
332,M15191,M,297.6,308.4,1391.0,51.9,218.0,0,0,10.799999999999955,72192.9,0.03728448275862069
333,M15192,M,297.6,308.3,1538.0,40.2,0.0,0,0,10.699999999999989,61827.600000000006,0.02612085769980507
334,L47513,L,297.5,308.2,1647.0,31.3,3.0,0,0,10.699999999999989,51551.1,0.01899271844660194
335,M15194,M,297.5,308.1,1469.0,44.8,5.0,0,0,10.600000000000023,65811.2,0.030476190476190473
336,L47515,L,297.4,308.1,1749.0,25.9,8.0,0,0,10.700000000000045,45299.1,0.014799999999999999
337,M15196,M,297.6,308.2,1995.0,20.5,10.0,0,0,10.599999999999966,40897.5,0.010270541082164329
338,L47517,L,297.6,308.3,1742.0,27.7,13.0,0,0,10.699999999999989,48253.4,0.015892139988525532
339,L47518,L,297.5,308.2,1563.0,38.2,15.0,0,0,10.699999999999989,59706.600000000006,0.024424552429667522
340,M15199,M,300.1,308.2,1713.0,32.2,17.0,0,0,8.099999999999966,55158.600000000006,0.018786464410735126
341,L47520,L,297.4,308.1,1474.0,39.4,20.0,0,0,10.700000000000045,58075.6,0.02671186440677966
342,M15201,M,297.4,308.2,1530.0,32.6,22.0,0,0,10.800000000000011,49878.0,0.021293272370999348
343,L47522,L,297.4,308.2,1471.0,46.5,25.0,0,0,10.800000000000011,68401.5,0.03158967391304348
344,L47523,L,297.5,308.3,1388.0,48.6,27.0,0,0,10.800000000000011,67456.8,0.03498920086393088
345,M15204,M,297.5,308.2,2448.0,13.8,29.0,0,0,10.699999999999989,33782.4,0.005634953042057983
346,L47525,L,297.5,308.3,1585.0,32.9,32.0,0,0,10.800000000000011,52146.5,0.020744010088272383
347,M15206,M,300.1,308.3,1459.0,45.2,34.0,0,0,8.199999999999989,65946.8,0.03095890410958904
348,L47527,L,297.5,308.3,1544.0,40.8,37.0,0,0,10.800000000000011,62995.2,0.02640776699029126
349,L47528,L,297.6,308.3,1617.0,31.7,39.0,0,0,10.699999999999989,51258.9,0.019592088998763905
350,L47529,L,297.6,308.3,1595.0,34.3,41.0,0,0,10.699999999999989,54708.49999999999,0.021491228070175436
351,H29764,H,297.6,308.3,1400.0,44.3,43.0,0,0,10.699999999999989,62019.99999999999,0.03162027123483226
352,M15211,M,297.6,308.4,1611.0,31.0,48.0,0,0,10.799999999999955,49941.0,0.019230769230769232
353,M15212,M,297.6,308.4,1507.0,46.0,51.0,0,0,10.799999999999955,69322.0,0.03050397877984085
354,H29767,H,297.5,308.3,1674.0,30.0,54.0,0,0,10.800000000000011,50220.0,0.01791044776119403
355,L47534,L,297.6,308.3,1658.0,34.3,59.0,0,0,10.699999999999989,56869.399999999994,0.020675105485232066
356,L47535,L,297.6,308.3,1623.0,36.9,61.0,0,0,10.699999999999989,59888.7,0.02272167487684729
357,M15216,M,297.6,308.4,1398.0,48.9,63.0,0,0,10.799999999999955,68362.2,0.03495353824160114
358,L47537,L,297.6,308.4,1517.0,34.2,66.0,0,0,10.799999999999955,51881.4,0.022529644268774705
359,M15218,M,297.6,308.3,1467.0,36.7,68.0,0,0,10.699999999999989,53838.9,0.025
360,M15219,M,297.6,308.3,1567.0,34.6,71.0,0,0,10.699999999999989,54218.200000000004,0.022066326530612246
361,M15220,M,297.5,308.3,1521.0,38.2,74.0,0,0,10.800000000000011,58102.200000000004,0.025098554533508545
362,L47541,L,297.5,308.3,1596.0,36.8,77.0,0,0,10.800000000000011,58732.799999999996,0.02304320601127113
363,H29776,H,297.6,308.3,1640.0,30.9,79.0,0,0,10.699999999999989,50676.0,0.01882998171846435
364,L47543,L,297.6,308.3,1438.0,47.8,84.0,0,0,10.699999999999989,68736.4,0.03321751216122307
365,L47544,L,297.6,308.4,1407.0,55.2,86.0,0,0,10.799999999999955,77666.40000000001,0.03920454545454546
366,L47545,L,297.6,308.4,1353.0,57.5,88.0,0,0,10.799999999999955,77797.5,0.042466765140324964
367,M15226,M,297.6,308.5,1552.0,40.9,90.0,0,0,10.899999999999977,63476.799999999996,0.026336123631680617
368,M15227,M,297.6,308.4,1569.0,38.3,93.0,0,0,10.799999999999955,60092.7,0.024394904458598723
369,L47548,L,297.5,308.4,1489.0,39.5,96.0,0,0,10.899999999999977,58815.5,0.026510067114093958
370,H29783,H,297.5,308.4,1587.0,36.1,98.0,0,0,10.899999999999977,57290.700000000004,0.022732997481108314
371,M15230,M,297.5,308.3,1622.0,37.2,103.0,0,0,10.800000000000011,60338.4,0.02292051756007394
372,L47551,L,297.5,308.4,1604.0,38.1,106.0,0,0,10.899999999999977,61112.4,0.023738317757009346
373,M15232,M,297.4,308.3,1405.0,51.7,108.0,0,0,10.900000000000034,72638.5,0.03677098150782362
374,L47553,L,297.4,310.1,1412.0,42.0,111.0,0,0,12.700000000000045,59304.0,0.029723991507430998
375,L47554,L,297.4,308.3,1431.0,43.0,113.0,0,0,10.900000000000034,61533.0,0.030027932960893854
376,L47555,L,297.4,308.2,1533.0,40.1,115.0,0,0,10.800000000000011,61473.3,0.026140808344198175
377,M15236,M,297.4,308.2,1401.0,51.9,117.0,0,0,10.800000000000011,72711.9,0.03701854493580599
378,M15237,M,297.4,308.2,1424.0,53.9,120.0,0,0,10.800000000000011,76753.59999999999,0.03782456140350877
379,L47558,L,297.3,308.2,1754.0,29.4,123.0,0,0,10.899999999999977,51567.6,0.016752136752136753
380,L47559,L,297.3,308.2,1754.0,26.8,125.0,0,0,10.899999999999977,47007.200000000004,0.015270655270655272
381,L47560,L,297.5,308.3,2564.0,12.8,127.0,1,0,10.800000000000011,32819.200000000004,0.004990253411306043
382,L47561,L,297.5,308.5,1546.0,40.4,129.0,0,0,11.0,62458.399999999994,0.026115061409179054
383,L47562,L,297.5,308.5,1335.0,48.0,131.0,0,0,11.0,64080.0,0.03592814371257485
384,M15243,M,297.5,308.6,1842.0,27.0,133.0,0,0,11.100000000000023,49734.0,0.01465002712967987
385,L47564,L,297.5,308.5,1712.0,26.8,136.0,0,0,11.0,45881.6,0.015645067133683598
386,M15245,M,297.6,308.6,1414.0,45.4,138.0,0,0,11.0,64195.6,0.03208480565371025
387,L47566,L,297.6,308.7,1319.0,50.9,141.0,0,0,11.099999999999966,67137.09999999999,0.03856060606060606
388,L47567,L,297.7,308.7,1249.0,60.4,143.0,0,0,11.0,75439.59999999999,0.04832
389,L47568,L,297.6,308.7,1455.0,48.2,145.0,0,0,11.099999999999966,70131.0,0.033104395604395605
390,M15249,M,297.6,308.7,1408.0,54.8,147.0,0,0,11.099999999999966,77158.4,0.038892831795599714
391,L47570,L,297.6,308.7,1460.0,46.7,150.0,0,0,11.099999999999966,68182.0,0.031964407939767285
392,L47571,L,297.6,308.6,1491.0,38.1,152.0,0,0,11.0,56807.1,0.025536193029490617
393,M15252,M,297.6,308.5,1490.0,43.4,154.0,0,0,10.899999999999977,64666.0,0.029107981220657275
394,M15253,M,297.5,308.4,1350.0,52.2,157.0,0,0,10.899999999999977,70470.0,0.038638045891931906
395,L47574,L,297.5,308.4,1528.0,39.9,160.0,0,0,10.899999999999977,60967.2,0.026095487246566382
396,L47575,L,297.4,308.3,1571.0,37.7,162.0,0,0,10.900000000000034,59226.700000000004,0.023982188295165397
397,L47576,L,297.4,308.3,1490.0,42.6,164.0,0,0,10.900000000000034,63474.0,0.028571428571428574
398,M15257,M,297.4,308.3,1774.0,28.9,166.0,0,0,10.900000000000034,51268.6,0.01628169014084507
399,H29812,H,297.4,308.3,1502.0,43.6,169.0,0,0,10.900000000000034,65487.200000000004,0.029008649367930805
400,L47579,L,297.4,308.4,1392.0,49.7,174.0,0,0,11.0,69182.40000000001,0.035678391959798994
401,L47580,L,297.4,308.5,2100.0,16.9,176.0,0,0,11.100000000000023,35490.0,0.008043788672060922
402,L47581,L,297.5,308.5,1722.0,30.4,178.0,0,0,11.0,52348.799999999996,0.017643644805571675
403,L47582,L,297.4,308.6,1678.0,32.3,180.0,0,0,11.200000000000045,54199.399999999994,0.01923764145324598
404,L47583,L,297.3,308.6,1273.0,59.8,182.0,0,0,11.300000000000011,76125.4,0.04693877551020408
405,L47584,L,297.3,308.6,1297.0,45.9,184.0,0,0,11.300000000000011,59532.299999999996,0.035362095531587055
406,L47585,L,297.3,308.5,1350.0,57.6,186.0,0,0,11.199999999999989,77760.0,0.04263508512213175
407,L47586,L,297.4,308.6,1439.0,51.9,188.0,0,0,11.200000000000045,74684.09999999999,0.036041666666666666
408,M15267,M,297.4,308.5,1600.0,42.1,190.0,0,0,11.100000000000023,67360.0,0.026296064959400376
409,M15268,M,297.4,308.6,1434.0,44.4,193.0,0,0,11.200000000000045,63669.6,0.030940766550522646
410,L47589,L,297.4,308.6,1459.0,41.3,196.0,0,0,11.200000000000045,60256.7,0.02828767123287671
411,M15270,M,297.5,308.6,1472.0,44.9,198.0,0,0,11.100000000000023,66092.8,0.030482009504412762
412,L47591,L,297.5,308.7,1429.0,44.3,201.0,0,0,11.199999999999989,63304.7,0.03097902097902098
413,L47592,L,297.5,308.6,1388.0,48.2,203.0,0,0,11.100000000000023,66901.6,0.03470122390208784
414,L47593,L,297.4,308.4,1573.0,34.5,205.0,0,0,11.0,54268.5,0.021918678526048285
415,L47594,L,297.4,308.4,1588.0,32.5,207.0,0,0,11.0,51610.0,0.020453115166771556
416,L47595,L,297.5,308.4,1511.0,42.8,209.0,0,0,10.899999999999977,64670.799999999996,0.028306878306878305
417,L47596,L,297.4,308.5,1495.0,37.8,211.0,0,0,11.100000000000023,56510.99999999999,0.025267379679144383
418,L47597,L,297.4,308.4,1394.0,50.1,213.0,0,0,11.0,69839.40000000001,0.035913978494623654
419,L47598,H,297.4,308.4,2151.0,17.7,0.0,0,0,11.0,38072.7,0.008224907063197026
420,M15279,M,297.3,308.3,1501.0,38.2,2.0,0,0,11.0,57338.200000000004,0.025432756324900135
421,M15280,M,297.3,308.3,1301.0,39.6,5.0,0,0,11.0,51519.6,0.030414746543778803
422,M15281,M,297.3,308.3,1657.0,31.1,8.0,0,0,11.0,51532.700000000004,0.018757539203860075
423,L47602,L,297.3,308.3,1333.0,55.2,11.0,0,0,11.0,73581.6,0.041379310344827586
424,L47603,L,297.3,308.3,1484.0,43.9,13.0,0,0,11.0,65147.6,0.02956228956228956
425,L47604,L,297.3,308.4,1430.0,45.7,15.0,0,0,11.099999999999966,65351.00000000001,0.031935709294199865
426,M15285,M,297.3,308.4,1665.0,28.9,17.0,0,0,11.099999999999966,48118.5,0.017346938775510204
427,L47606,L,297.4,308.5,1501.0,44.9,20.0,0,0,11.100000000000023,67394.9,0.029893475366178427
428,M15287,M,297.5,308.5,1496.0,42.2,22.0,0,0,11.0,63131.200000000004,0.028189712758851036
429,M15288,M,297.6,308.6,1595.0,36.9,25.0,0,0,11.0,58855.5,0.023120300751879697
430,L47609,L,297.5,308.6,1208.0,40.1,28.0,0,0,11.100000000000023,48440.8,0.03316790736145575
431,L47610,L,297.5,308.6,1596.0,37.1,30.0,0,0,11.100000000000023,59211.600000000006,0.023231058234189104
432,L47611,L,297.5,308.5,1446.0,41.9,32.0,0,0,11.0,60587.4,0.028956461644782307
433,M15292,M,297.6,308.5,1466.0,39.7,34.0,0,0,10.899999999999977,58200.200000000004,0.027062031356509884
434,M15293,M,297.6,308.5,1848.0,23.7,37.0,0,0,10.899999999999977,43797.6,0.012817739318550568
435,M15294,M,297.5,308.5,1484.0,44.7,40.0,0,0,11.0,66334.8,0.030101010101010104
436,L47615,L,297.4,308.3,1493.0,41.2,43.0,0,0,10.900000000000034,61511.600000000006,0.027576974564926374
437,L47616,L,297.3,308.3,1504.0,36.3,45.0,0,0,11.0,54595.2,0.024119601328903652
438,L47617,L,297.3,308.3,1538.0,38.5,47.0,0,0,11.0,59213.0,0.025016244314489927
439,L47618,L,297.4,308.4,1341.0,52.2,49.0,0,0,11.0,70000.2,0.038897168405365126
440,M15299,M,297.4,308.3,1535.0,34.6,51.0,0,0,10.900000000000034,53111.0,0.022526041666666666
441,L47620,L,297.4,308.5,1389.0,39.2,54.0,0,0,11.100000000000023,54448.8,0.028201438848920866
442,H29855,H,297.5,308.5,1393.0,46.6,56.0,0,0,11.0,64913.8,0.03342898134863702
443,L47622,L,297.4,308.5,1399.0,61.5,61.0,1,0,11.100000000000023,86038.5,0.04392857142857143
444,H29857,H,297.4,308.5,1469.0,45.1,63.0,0,0,11.100000000000023,66251.90000000001,0.03068027210884354
445,L47624,L,297.4,308.4,1582.0,37.2,68.0,0,0,11.0,58850.4,0.023499684144030322
446,L47625,L,297.5,308.6,1793.0,26.7,70.0,0,0,11.100000000000023,47873.1,0.01488294314381271
447,L47626,L,297.5,308.6,1452.0,39.0,72.0,0,0,11.100000000000023,56628.0,0.026841018582243633
448,M15307,M,297.6,308.7,1376.0,59.9,74.0,0,0,11.099999999999966,82422.4,0.04350036310820624
449,L47628,L,297.5,308.6,1552.0,44.9,77.0,0,0,11.100000000000023,69684.8,0.028911783644558917
450,L47629,L,297.6,308.7,1622.0,37.9,79.0,0,0,11.099999999999966,61473.799999999996,0.02335181762168823
451,M15310,M,297.6,308.7,1419.0,41.7,81.0,0,0,11.099999999999966,59172.3,0.029366197183098592
452,H29865,H,297.5,308.6,1440.0,46.1,84.0,0,0,11.100000000000023,66384.0,0.031991672449687716
453,M15312,M,297.4,308.6,1643.0,31.0,89.0,0,0,11.200000000000045,50933.0,0.018856447688564478
454,L47633,L,297.4,308.7,1510.0,36.2,92.0,0,0,11.300000000000011,54662.00000000001,0.023957643944407678
455,L47634,L,297.4,308.7,1468.0,46.6,94.0,0,0,11.300000000000011,68408.8,0.031722260040844115
456,L47635,L,297.4,308.7,1429.0,57.4,96.0,0,0,11.300000000000011,82024.59999999999,0.04013986013986014
457,H29870,H,297.3,308.7,1478.0,47.6,98.0,0,0,11.399999999999977,70352.8,0.03218390804597701
458,L47637,L,297.4,308.6,1276.0,53.6,103.0,0,0,11.200000000000045,68393.6,0.04197337509788567
459,L47638,L,297.3,308.6,1486.0,42.6,105.0,0,0,11.300000000000011,63303.6,0.028648285137861468
460,L47639,L,297.4,308.6,1476.0,42.3,107.0,0,0,11.200000000000045,62434.799999999996,0.02863913337846987
461,H29874,H,297.3,308.6,1431.0,42.0,109.0,0,0,11.300000000000011,60102.0,0.029329608938547486
462,L47641,L,297.4,308.7,1402.0,40.2,114.0,0,0,11.300000000000011,56360.4,0.028652886671418392
463,L47642,L,297.4,308.7,1433.0,43.4,116.0,0,0,11.300000000000011,62192.2,0.030264993026499303
464,L47643,L,297.4,308.7,2874.0,4.2,118.0,1,0,11.300000000000011,12070.800000000001,0.0014608695652173914
465,L47644,L,297.3,308.6,1511.0,35.7,120.0,0,0,11.300000000000011,53942.700000000004,0.023611111111111114
466,M15325,M,297.3,308.6,1456.0,42.9,122.0,0,0,11.300000000000011,62462.4,0.029444063143445436
467,L47646,L,297.2,308.5,1550.0,41.5,125.0,0,0,11.300000000000011,64325.0,0.02675693101225016
468,L47647,L,297.2,308.5,2182.0,16.5,127.0,0,0,11.300000000000011,36003.0,0.0075584058634906096
469,L47648,L,297.3,308.7,1619.0,31.6,129.0,0,0,11.399999999999977,51160.4,0.019506172839506175
470,M15329,M,297.3,308.8,1586.0,32.7,131.0,0,0,11.5,51862.200000000004,0.02060491493383743
471,H29884,H,297.3,308.8,1499.0,44.2,134.0,0,0,11.5,66255.8,0.02946666666666667
472,H29885,H,297.3,308.8,1419.0,42.4,139.0,0,0,11.5,60165.6,0.029859154929577462
473,M15332,M,297.4,309.0,1497.0,41.8,144.0,0,0,11.600000000000023,62574.6,0.027903871829105472
474,M15333,M,297.4,309.0,1520.0,37.0,147.0,0,0,11.600000000000023,56240.0,0.024326101249178174
475,L47654,L,297.4,309.1,1478.0,49.8,150.0,0,0,11.700000000000045,73604.4,0.033671399594320486
476,L47655,L,297.4,309.1,1380.0,41.1,152.0,0,0,11.700000000000045,56718.0,0.029761042722664735
